snapshot_pct,snapshot_step,direction,bin,n_panel_questions_A,n_panel_questions_B,n_exposed_groups_A,n_exposed_groups_B,exposure_fraction,cumulative_abs_advantage_per_panel_question,exploratory_dapo_is_abs_mass_per_panel_question,active_group_fraction,mean_k_over_G,mean_group_total_abs_advantage,mean_completion_length,actual_is_ess_fraction,actual_is_mean_ratio,actual_is_cap_fraction
30,1121,symmetric,"(.75,1)",20,19,9,8,0.43552631578947365,2.560526351964003,3525.9733502930085,0.8819444444444444,0.81640625,5.875000082784229,1025.1710069444443,0.9979985299548098,1.0001761471417772,0.0
35,1308,symmetric,0,33,37,12,17,0.4115479115479116,6.689598700679979,10301.433646409841,0.5857843137254902,0.07919730392156862,16.21078433680768,1764.547181372549,0.9979779474018997,0.9999508160541437,0.0
35,1308,symmetric,"(0,.25]",89,86,33,31,0.36562581656650117,7.863208797345873,11569.000396684456,0.9071358748778103,0.2349095796676442,21.511241494735316,1646.1901576246335,0.9979830350351399,1.0000685448400612,0.0
35,1308,symmetric,"(.25,.5]",57,59,26,21,0.40603627713351176,6.423431487741249,9064.344421751128,1.0,0.5033768315018315,15.89194145921495,1371.1695856227107,0.9980754272042542,0.9998722592276459,0.0
35,1308,symmetric,"(.5,.75]",56,55,18,20,0.3425324675324676,2.9178571657410686,3920.278533477362,1.0,0.7321180555555555,8.572222288035684,1105.6586805555555,0.998016332993801,1.0000135838611055,0.0
35,1308,symmetric,"(.75,1)",20,19,10,10,0.513157894736842,2.665789512211555,3628.2344600524098,0.8,0.8375,5.200000075250864,958.046875,0.998020154436909,1.0001584100811924,0.0
40,1494,symmetric,0,33,37,15,22,0.5245700245700246,8.167895175754584,12147.287685274156,0.5621212121212121,0.0793560606060606,15.448484860767017,1741.9279356060606,0.9979686503086875,0.9999446910955636,0.0
40,1494,symmetric,"(0,.25]",89,86,42,37,0.4510713352495427,9.846093569625474,14268.193970001827,0.9253539253539254,0.24276061776061778,21.842985895341275,1614.327944015444,0.9979745885469642,1.000059457741084,0.0
40,1494,symmetric,"(.25,.5]",57,59,27,25,0.44870651204281886,6.971156734032731,9744.398313678645,1.0,0.5142592592592592,15.543703767425484,1349.4207407407407,0.998075533740757,0.9998888233313502,0.0
40,1494,symmetric,"(.5,.75]",56,55,20,21,0.3694805194805195,3.0610389865257526,4073.947726585221,1.0,0.7401785714285715,8.314285782866534,1086.3798363095239,0.9980338492636494,1.0000053965085443,0.0
40,1494,symmetric,"(.75,1)",20,19,12,11,0.5894736842105264,3.0236842511221766,3982.005123933417,0.8257575757575758,0.8397253787878788,5.128787947564639,918.829071969697,0.9980405047402916,1.0001231074798684,0.0
45,1681,symmetric,0,33,37,15,22,0.5245700245700246,8.167895175754584,12147.287685274156,0.5621212121212121,0.0793560606060606,15.448484860767017,1741.9279356060606,0.9979686503086875,0.9999446910955636,0.0
45,1681,symmetric,"(0,.25]",89,86,49,44,0.5310948523647766,11.789521858777519,16822.725444888965,0.936456400742115,0.24241941094619665,22.209183748832217,1595.2562615955471,0.9979823147193447,1.0000495164142857,0.0
45,1681,symmetric,"(.25,.5]",57,59,32,30,0.5349390425215581,8.145703274011169,11173.654343561924,0.9833333333333334,0.5242838541666667,15.222916727699339,1318.6828125,0.9980697808972903,0.9999155184693201,0.0
45,1681,symmetric,"(.5,.75]",56,55,24,25,0.44155844155844154,3.6025974353533483,4567.18795496477,0.9791666666666667,0.7445833333333334,8.173333407081664,1037.3446875,0.9980492778544057,0.9999945533733844,0.0
45,1681,symmetric,"(.75,1)",20,19,12,11,0.5894736842105264,3.0236842511221766,3982.005123933417,0.8257575757575758,0.8397253787878788,5.128787947564639,918.829071969697,0.9980405047402916,1.0001231074798684,0.0
50,1868,symmetric,0,33,37,17,23,0.5683865683865683,9.334152342011752,13777.628602050256,0.5984654731457801,0.08671675191815857,16.37595909132677,1709.4807384910487,0.9979585092381045,0.9999534793338926,0.0
50,1868,symmetric,"(0,.25]",89,86,53,50,0.5884504834073687,13.07224986322374,18241.61919421789,0.9322641509433962,0.2480306603773585,22.215471798653873,1556.8402004716982,0.9979693536567634,1.00003933966324,0.0
50,1868,symmetric,"(.25,.5]",57,59,32,31,0.5434136187927445,8.162652426995525,11184.283707829522,0.9838709677419355,0.5309034778225806,15.01108877069407,1309.071320564516,0.9980662394150008,0.9999269553410981,0.0
50,1868,symmetric,"(.5,.75]",56,55,28,27,0.4954545454545455,3.8727273102450583,4870.28306339642,0.9642857142857143,0.755787037037037,7.81481489067572,1026.5434027777778,0.9980678273478645,1.0000311882658615,0.0
50,1868,symmetric,"(.75,1)",20,19,13,13,0.6671052631578948,3.2289474136049026,4144.542086228463,0.8076923076923077,0.8485576923076923,4.846153914068754,890.3269230769231,0.9980312923608269,1.0000527705560334,0.0
55,2055,symmetric,0,33,37,17,24,0.5819000819000819,9.604422609060148,14118.422403763969,0.6066176470588236,0.09283088235294118,16.441176477016185,1702.3363204656862,0.997959277665329,0.9999509771561123,0.0
55,2055,symmetric,"(0,.25]",89,86,54,50,0.5940684609354586,13.184609412446108,18383.297516278646,0.932962962962963,0.24935185185185182,22.19555565290981,1555.024675925926,0.9979696652830561,1.0000377308805466,0.0
55,2055,symmetric,"(.25,.5]",57,59,35,33,0.5866785608088017,8.802259923668133,12049.522840567337,0.9848484848484849,0.531439393939394,14.993939456030791,1309.1487283549784,0.99806481489752,0.9999103900930253,0.0
55,2055,symmetric,"(.5,.75]",56,55,31,30,0.549512987012987,4.197727315824528,5175.833021001889,0.967741935483871,0.7612903225806451,7.638709755958889,1009.1166666666667,0.9980663481639778,1.0000309121947137,0.0
55,2055,symmetric,"(.75,1)",20,19,13,14,0.6934210526315789,3.2815789939247466,4182.817935213903,0.8159340659340659,0.8514766483516484,4.752747320355131,884.3440934065934,0.9980401007724081,1.0000716729127408,0.0
60,2242,symmetric,0,33,37,18,25,0.6105651105651105,10.373464378101918,15158.764632120898,0.6255555555555556,0.09659722222222222,16.92666667289204,1695.135486111111,0.9979522524137134,0.9999531872287382,0.0
60,2242,symmetric,"(0,.25]",89,86,58,53,0.6339822315129344,13.835249602890043,19243.59224759816,0.9372153545868576,0.2645372478854912,21.827586301788447,1538.0809104586856,0.9979706356433811,1.0000432753303876,0.0
60,2242,symmetric,"(.25,.5]",57,59,39,36,0.6471900089206066,9.423728853214888,12794.16302479719,0.9861111111111112,0.5450721153846154,14.557692368371555,1284.167200854701,0.9980711955822323,0.9999156063724167,0.0
60,2242,symmetric,"(.5,.75]",56,55,34,35,0.6217532467532467,4.522727320940755,5596.838922185934,0.9705882352941176,0.7725840336134454,7.277311001592825,993.7774159663866,0.9980830352600568,1.0000441181314468,0.0
60,2242,symmetric,"(.75,1)",20,19,13,14,0.6934210526315789,3.2815789939247466,4182.817935213903,0.8159340659340659,0.8514766483516484,4.752747320355131,884.3440934065934,0.9980401007724081,1.0000716729127408,0.0
65,2428,symmetric,0,33,37,20,27,0.6678951678951679,10.373464378101918,15158.764632120898,0.5712962962962963,0.08813657407407408,15.461111116961195,1675.1700231481482,0.9979617620676225,0.9999658861069071,0.0
65,2428,symmetric,"(0,.25]",89,86,62,55,0.6680820486020382,14.495557945191486,20029.884414998676,0.9404692082111437,0.27113269794721406,21.709677519557502,1524.4512096774192,0.997969353978953,1.0000319942005154,0.0
65,2428,symmetric,"(.25,.5]",57,59,41,39,0.6901575973832887,10.07671725848225,13621.744521486846,0.9871794871794872,0.5437773608505316,14.599124512776704,1281.9813750781739,0.998071063177654,0.9999255706249918,0.0
65,2428,symmetric,"(.5,.75]",56,55,36,39,0.675974025974026,4.993181873146783,6164.53356339652,0.9722222222222222,0.7691639957264957,7.386752217243879,992.9033787393162,0.9980936873012114,1.0000709220858095,0.0
65,2428,symmetric,"(.75,1)",20,19,14,14,0.7184210526315788,3.581578999885211,4475.566056896385,0.8214285714285714,0.84375,5.000000073441438,885.2589285714286,0.9980495075235692,1.0000835251052893,0.0
70,2615,symmetric,0,33,37,20,29,0.6949221949221949,10.968058979140258,16106.743689226934,0.585344827586207,0.09595905172413793,15.660344841048634,1677.044504310345,0.9979598177372289,0.999970159842217,0.0
70,2615,symmetric,"(0,.25]",89,86,67,58,0.7136137967076038,15.405800967941342,21130.52834181227,0.9442871847658261,0.2778242408646423,21.6026763851288,1507.2327184122491,0.9979805617212265,1.0000373094333947,0.0
70,2615,symmetric,"(.25,.5]",57,59,43,43,0.7415997621171573,10.764793380703903,14449.870006994135,0.9883720930232558,0.5465116279069767,14.51162796268283,1273.3837209302326,0.9980782730082063,0.9999201663841198,0.0
70,2615,symmetric,"(.5,.75]",56,55,39,41,0.7209415584415584,5.172402655841275,6373.2722988057685,0.9621638524077548,0.7757387429643527,7.17636030572021,981.6391494684178,0.9981013095209246,1.0000561797718124,0.0
70,2615,symmetric,"(.75,1)",20,19,15,14,0.743421052631579,3.581578999885211,4475.566056896385,0.7928571428571429,0.8495535714285715,4.814285784835617,871.003869047619,0.9980459453492133,1.0000722435836393,0.0
75,2802,symmetric,0,33,37,24,31,0.7825552825552826,12.04668307504529,17423.925934366867,0.5772849462365591,0.09858030913978494,15.318548422587174,1664.7862063172042,0.9979566927828637,0.9999792948488642,0.0
75,2802,symmetric,"(0,.25]",89,86,70,62,0.753723543245362,16.138228457529117,22154.032453837826,0.9391705069124423,0.27795218894009216,21.417050797574667,1506.7818548387095,0.9979820137408901,1.0000335760291086,0.0
75,2802,symmetric,"(.25,.5]",57,59,44,49,0.8012191495688373,11.345227520968272,15143.754146898267,0.9897959183673469,0.556876159554731,14.179962951351296,1259.946370593692,0.9980791633976163,0.9999185533856553,0.0
75,2802,symmetric,"(.5,.75]",56,55,46,42,0.7925324675324675,5.710389673304683,6976.881821636094,0.9663561076604554,0.7747476708074534,7.208074614104833,977.6827445652174,0.9981070216790172,1.0000317404377759,0.0
75,2802,symmetric,"(.75,1)",20,19,15,16,0.7960526315789473,3.7394737404526066,4620.399756234485,0.80625,0.85234375,4.725000071215133,857.4106770833333,0.9980475734404464,1.0000512758939648,0.0
80,2989,symmetric,0,33,37,26,32,0.8263718263718264,12.501228529590744,18241.15987969866,0.5661057692307692,0.09450120192307693,15.091346187660328,1681.8930288461538,0.9979518462556647,0.9999656281055169,0.0
80,2989,symmetric,"(0,.25]",89,86,76,70,0.833943036320878,17.76587413913717,24282.213308490067,0.9451127819548872,0.28643092105263157,21.30639108093105,1487.359927161654,0.997995258741153,1.000014782126657,0.0
80,2989,symmetric,"(.25,.5]",57,59,45,49,0.8099910793933988,11.468034539557827,15253.157723069875,0.9897959183673469,0.5571286848072563,14.17188214386503,1255.2656887755102,0.9980799646398727,0.999917327645452,0.0
80,2989,symmetric,"(.5,.75]",56,55,49,46,0.8556818181818182,6.179220847781845,7561.261491484038,0.9687222715173025,0.7743040150842946,7.2222715977500025,977.9936224489795,0.9981181860302085,1.0000141164197647,0.0
80,2989,symmetric,"(.75,1)",20,19,17,17,0.8723684210526316,3.8394737426877805,4718.990888533089,0.7647058823529411,0.8621323529411764,4.411764773156714,831.7904411764706,0.9980693435976377,1.000032024295057,0.0
85,3176,symmetric,0,33,37,27,32,0.8415233415233416,12.501228529590744,18241.15987969866,0.5561342592592593,0.09280960648148148,14.826388922278529,1687.7523148148148,0.9979476901487888,0.9999681975090033,0.0
85,3176,symmetric,"(0,.25]",89,86,77,73,0.8570028743140841,18.110791825122114,24757.225713574582,0.9397793986835082,0.2862424390677815,21.132360885806186,1490.0130648461127,0.9979905334511578,1.000013894064757,0.0
85,3176,symmetric,"(.25,.5]",57,59,46,50,0.8272375854891465,11.711269745137404,15586.31888662199,0.99,0.5570923913043478,14.173043533346576,1257.245027173913,0.998079822755165,0.9999182338678553,0.0
85,3176,symmetric,"(.5,.75]",56,55,51,47,0.88262987012987,6.250649420274785,7656.601167341783,0.9493116395494368,0.778668648310388,7.082603333378813,973.9106174384648,0.9981223957770274,1.0000032731508564,0.0
85,3176,symmetric,"(.75,1)",20,19,17,17,0.8723684210526316,3.8394737426877805,4718.990888533089,0.7647058823529411,0.8621323529411764,4.411764773156714,831.7904411764706,0.9980693435976377,1.000032024295057,0.0
90,3362,symmetric,0,33,37,30,34,0.914004914004914,12.92547095383317,18877.518151012995,0.5294117647058824,0.08762254901960784,14.137254932931825,1689.139399509804,0.9979448008822573,0.9999834735374505,0.0
90,3362,symmetric,"(0,.25]",89,86,83,80,0.9314084139012281,19.346616238901728,26348.865472442976,0.9323795180722891,0.2895284262048193,20.77123503689598,1486.2128812123494,0.9979994077339895,1.0000290495385311,0.0
90,3362,symmetric,"(.25,.5]",57,59,48,51,0.8532560214094558,11.9854297242846,15935.543472537704,0.9901960784313726,0.560891544117647,14.051470645000318,1248.9430912990197,0.9980849721503239,0.999922092900762,0.0
90,3362,symmetric,"(.5,.75]",56,55,51,48,0.8917207792207792,6.287013057451212,7706.990760354098,0.9497549019607843,0.7796798406862745,7.050245177315768,972.9447763480392,0.9981267207565205,0.999999658417416,0.0
90,3362,symmetric,"(.75,1)",20,19,18,18,0.9236842105263158,4.044736905170507,4946.7883008985245,0.7777777777777778,0.8628472222222222,4.3888889573928385,837.7291666666667,0.9980897459518614,1.0000296923208698,0.0
95,3549,symmetric,0,33,37,32,36,0.9713349713349714,13.380016408378623,19611.92206268214,0.5138888888888888,0.08344184027777778,13.774305584736997,1654.5203993055557,0.9979467936585334,0.9999820108279464,0.0
95,3549,symmetric,"(0,.25]",89,86,87,85,0.9829500914554481,20.299582005731775,27752.443369520945,0.9302231237322516,0.29074543610547665,20.651521387510883,1483.0115196078432,0.9980053702761917,1.000026857562961,0.0
95,3549,symmetric,"(.25,.5]",57,59,53,56,0.939488551888195,13.038358662831325,17327.882565946376,0.9910714285714286,0.5661851415094339,13.882075529684867,1247.9369840801887,0.9980960260561454,0.9999312744320668,0.0
95,3549,symmetric,"(.5,.75]",56,55,53,50,0.9277597402597402,6.48506500831406,7927.225859970659,0.9516981132075472,0.7815801886792453,6.989434041455388,971.4216863207547,0.9981291050146122,1.0000049411266059,0.0
95,3549,symmetric,"(.75,1)",20,19,19,18,0.9486842105263158,4.144736907405681,5021.520385361472,0.7836257309941521,0.8634868421052632,4.368421121451416,831.438048245614,0.9980895523007216,1.0000473852711236,0.0
100,3736,symmetric,0,33,37,33,37,1.0,13.713349745324358,19981.254056390397,0.5143325143325144,0.08579033579033579,13.713349745324358,1640.225993038493,0.9979531710632044,0.9999854097464045,0.0
100,3736,symmetric,"(0,.25]",89,86,89,86,1.0,20.551084490819523,28075.475850292096,0.9257904363731382,0.28938300235171155,20.551084490819523,1480.2861289848445,0.9980082841381106,1.0000239273584572,0.0
100,3736,symmetric,"(.25,.5]",57,59,57,59,1.0,13.6241451714652,18110.766938770925,0.9915254237288136,0.5742454653583111,13.6241451714652,1241.813475691347,0.9981066901419924,0.9999261340833603,0.0
100,3736,symmetric,"(.5,.75]",56,55,56,55,1.0,6.900649429629134,8453.877570948152,0.9370129870129871,0.7843547077922078,6.900649429629134,973.7775872564935,0.9981245641436172,1.000017402618694,0.0
100,3736,symmetric,"(.75,1)",20,19,20,19,1.0,4.352631645943774,5295.834296020748,0.7947368421052632,0.8639802631578948,4.352631645943774,826.2136513157895,0.9980876351845355,1.0000655963778011,0.0
